Stock1,Stock2,t_stat
KCHOL.csv,KMPUR.csv,-1.2279
KCHOL.csv,TTKOM.csv,-1.8766
KCHOL.csv,OTKAR.csv,-0.9026
KCHOL.csv,EUPWR.csv,-2.3725
KCHOL.csv,SOKM.csv,-1.8893
KCHOL.csv,ALARK.csv,-1.7659
KCHOL.csv,KORDS.csv,-0.9619
KCHOL.csv,TTRAK.csv,-0.4865
KCHOL.csv,CCOLA.csv,-1.0271
KCHOL.csv,YEOTK.csv,-2.0537
ENKAI.csv,BERA.csv,-0.9107
ENKAI.csv,AGROT.csv,-2.4243
ENKAI.csv,BINHO.csv,-1.8296
ENKAI.csv,MAVI.csv,-0.7281
ENKAI.csv,ARDYZ.csv,-1.6064
ENKAI.csv,KMPUR.csv,-1.1297
ENKAI.csv,TTKOM.csv,-1.6841
ENKAI.csv,OTKAR.csv,0.2246
ENKAI.csv,EUPWR.csv,-0.6916
ENKAI.csv,SOKM.csv,-0.4665
ENKAI.csv,ALARK.csv,-0.4828
ENKAI.csv,KORDS.csv,-0.0638
ENKAI.csv,TTRAK.csv,0.2302
ENKAI.csv,CCOLA.csv,-0.8020
ENKAI.csv,YEOTK.csv,-1.4500
BERA.csv,HALKB.csv,-2.1353
BERA.csv,ALBRK.csv,-2.4312
BERA.csv,ARDYZ.csv,-1.6056
BERA.csv,KORDS.csv,-2.2564
BERA.csv,CCOLA.csv,-2.1258
BERA.csv,YEOTK.csv,-2.0278
AGROT.csv,MAVI.csv,-1.0064
AGROT.csv,HALKB.csv,-2.0119
AGROT.csv,ARDYZ.csv,-0.6030
AGROT.csv,OTKAR.csv,-1.5230
AGROT.csv,EUPWR.csv,-0.8269
AGROT.csv,SOKM.csv,-1.4864
AGROT.csv,ALARK.csv,-2.0548
AGROT.csv,TTRAK.csv,-1.9445
AGROT.csv,YEOTK.csv,-0.9199
MAVI.csv,HALKB.csv,-1.4628
MAVI.csv,ALBRK.csv,-1.7015
MAVI.csv,ARDYZ.csv,-0.8858
MAVI.csv,KMPUR.csv,-1.4936
MAVI.csv,TTKOM.csv,-2.1638
MAVI.csv,OTKAR.csv,-1.8632
MAVI.csv,EUPWR.csv,-2.4392
MAVI.csv,SOKM.csv,-1.7058
MAVI.csv,ALARK.csv,-1.6963
MAVI.csv,KORDS.csv,-1.0470
MAVI.csv,TTRAK.csv,-1.1014
MAVI.csv,CCOLA.csv,-1.1096
MAVI.csv,YEOTK.csv,-1.5582
HALKB.csv,ALBRK.csv,-2.3120
HALKB.csv,ARDYZ.csv,-1.6939
HALKB.csv,KMPUR.csv,-1.1784
HALKB.csv,TTKOM.csv,-1.7772
HALKB.csv,OTKAR.csv,-0.2982
HALKB.csv,EUPWR.csv,-0.9933
HALKB.csv,SOKM.csv,-0.8694
HALKB.csv,ALARK.csv,-0.9015
HALKB.csv,KORDS.csv,-0.4407
HALKB.csv,TTRAK.csv,-0.3070
HALKB.csv,CCOLA.csv,-0.8480
HALKB.csv,YEOTK.csv,-1.5393
ALBRK.csv,ARDYZ.csv,-1.4836
ALBRK.csv,KMPUR.csv,-1.5162
ALBRK.csv,OTKAR.csv,-0.2812
ALBRK.csv,EUPWR.csv,-1.3867
ALBRK.csv,SOKM.csv,-0.9002
ALBRK.csv,ALARK.csv,-0.9743
ALBRK.csv,KORDS.csv,-0.4482
ALBRK.csv,TTRAK.csv,-0.2581
ALBRK.csv,CCOLA.csv,-0.9571
ALBRK.csv,YEOTK.csv,-1.5702
ARDYZ.csv,KMPUR.csv,0.4091
ARDYZ.csv,TTKOM.csv,-0.2421
ARDYZ.csv,OTKAR.csv,1.4855
ARDYZ.csv,EUPWR.csv,-1.1655
ARDYZ.csv,SOKM.csv,-0.1707
ARDYZ.csv,ALARK.csv,-0.0858
ARDYZ.csv,KORDS.csv,0.4875
ARDYZ.csv,TTRAK.csv,1.2989
ARDYZ.csv,CCOLA.csv,0.6894
KMPUR.csv,TTKOM.csv,-2.3689
KMPUR.csv,OTKAR.csv,-1.8984
KMPUR.csv,EUPWR.csv,-1.2683
KMPUR.csv,SOKM.csv,-1.9367
KMPUR.csv,ALARK.csv,-2.0192
KMPUR.csv,TTRAK.csv,-1.8869
KMPUR.csv,YEOTK.csv,-1.8286
TTKOM.csv,OTKAR.csv,-0.8465
TTKOM.csv,EUPWR.csv,-1.8471
TTKOM.csv,SOKM.csv,-1.1381
TTKOM.csv,ALARK.csv,-1.1585
TTKOM.csv,KORDS.csv,-0.7598
TTKOM.csv,TTRAK.csv,-0.6836
TTKOM.csv,CCOLA.csv,-1.2098
TTKOM.csv,YEOTK.csv,-1.4923
OTKAR.csv,SOKM.csv,-1.7100
OTKAR.csv,ALARK.csv,-1.7039
OTKAR.csv,KORDS.csv,-1.4596
OTKAR.csv,CCOLA.csv,-1.5386
OTKAR.csv,YEOTK.csv,-0.7378
EUPWR.csv,SOKM.csv,-0.7020
EUPWR.csv,ALARK.csv,-0.9090
EUPWR.csv,KORDS.csv,-0.6813
EUPWR.csv,TTRAK.csv,-0.7074
EUPWR.csv,CCOLA.csv,-0.7570
EUPWR.csv,YEOTK.csv,-2.2556
SOKM.csv,KORDS.csv,-1.7207
SOKM.csv,TTRAK.csv,-1.7202
SOKM.csv,CCOLA.csv,-1.6162
SOKM.csv,YEOTK.csv,-1.8799
ALARK.csv,KORDS.csv,-2.3295
ALARK.csv,TTRAK.csv,-2.0998
ALARK.csv,CCOLA.csv,-1.9067
ALARK.csv,YEOTK.csv,-2.2542
KORDS.csv,YEOTK.csv,-2.2540
TTRAK.csv,CCOLA.csv,-1.5781
TTRAK.csv,YEOTK.csv,-0.5789
CCOLA.csv,YEOTK.csv,-1.8928
