Stock1,Stock2
GARAN.csv,CWENE.csv
GARAN.csv,AKBNK.csv
GARAN.csv,AKCNS.csv
GARAN.csv,EKGYO.csv
GARAN.csv,ISGYO.csv
GARAN.csv,THYAO.csv
GARAN.csv,PGSUS.csv
GARAN.csv,GOKNR.csv
GARAN.csv,TSKB.csv
GARAN.csv,ENTRA.csv
GARAN.csv,BRYAT.csv
GARAN.csv,DOAS.csv
GARAN.csv,A1CAP.csv
GARAN.csv,TAVHL.csv
GARAN.csv,AEFES.csv
GARAN.csv,SKBNK.csv
GARAN.csv,SAHOL.csv
GARAN.csv,CIMSA.csv
GARAN.csv,ISCTR.csv
GARAN.csv,BIOEN.csv
GARAN.csv,ULKER.csv
GARAN.csv,HEKTS.csv
GARAN.csv,OYAKC.csv
GARAN.csv,TUPRS.csv
GARAN.csv,KONTR.csv
GARAN.csv,BUCIM.csv
GARAN.csv,OBAMS.csv
GARAN.csv,FROTO.csv
GARAN.csv,YYLGD.csv
GARAN.csv,KZGYO.csv
GARAN.csv,AFYON.csv
GARAN.csv,KCAER.csv
GARAN.csv,GWIND.csv
GARAN.csv,ASTOR.csv
GARAN.csv,ANSGR.csv
GARAN.csv,ISMEN.csv
GARAN.csv,KAYSE.csv
GARAN.csv,ASELS.csv
GARAN.csv,DOHOL.csv
GARAN.csv,KCHOL.csv
GARAN.csv,ENKAI.csv
GARAN.csv,BERA.csv
GARAN.csv,AGROT.csv
GARAN.csv,BINHO.csv
GARAN.csv,MAVI.csv
GARAN.csv,HALKB.csv
GARAN.csv,ALBRK.csv
GARAN.csv,ARDYZ.csv
GARAN.csv,KMPUR.csv
GARAN.csv,TTKOM.csv
GARAN.csv,OTKAR.csv
GARAN.csv,EUPWR.csv
GARAN.csv,SOKM.csv
GARAN.csv,ALARK.csv
GARAN.csv,KORDS.csv
GARAN.csv,TTRAK.csv
GARAN.csv,CCOLA.csv
GARAN.csv,YEOTK.csv
AKFYE.csv,TKFEN.csv
AKFYE.csv,ALFAS.csv
AKFYE.csv,CANTE.csv
AKFYE.csv,KLSER.csv
AKFYE.csv,ARCLK.csv
AKFYE.csv,MGROS.csv
AKFYE.csv,ODAS.csv
AKFYE.csv,SASA.csv
AKFYE.csv,KRDMD.csv
AKFYE.csv,AHGAZ.csv
AKFYE.csv,TOASO.csv
AKFYE.csv,AGESA.csv
AKFYE.csv,CWENE.csv
AKFYE.csv,AKBNK.csv
AKFYE.csv,AKCNS.csv
AKFYE.csv,EKGYO.csv
AKFYE.csv,ISGYO.csv
AKFYE.csv,THYAO.csv
AKFYE.csv,PGSUS.csv
AKFYE.csv,GOKNR.csv
AKFYE.csv,TSKB.csv
AKFYE.csv,ENTRA.csv
AKFYE.csv,BRYAT.csv
AKFYE.csv,DOAS.csv
AKFYE.csv,A1CAP.csv
AKFYE.csv,TAVHL.csv
AKFYE.csv,AEFES.csv
AKFYE.csv,SKBNK.csv
AKFYE.csv,SAHOL.csv
AKFYE.csv,CIMSA.csv
AKFYE.csv,ISCTR.csv
AKFYE.csv,BIOEN.csv
AKFYE.csv,ULKER.csv
AKFYE.csv,HEKTS.csv
AKFYE.csv,OYAKC.csv
AKFYE.csv,TUPRS.csv
AKFYE.csv,KONTR.csv
AKFYE.csv,BUCIM.csv
AKFYE.csv,OBAMS.csv
AKFYE.csv,FROTO.csv
AKFYE.csv,YYLGD.csv
AKFYE.csv,KZGYO.csv
AKFYE.csv,AFYON.csv
AKFYE.csv,KCAER.csv
AKFYE.csv,GWIND.csv
AKFYE.csv,ASTOR.csv
AKFYE.csv,ANSGR.csv
AKFYE.csv,ISMEN.csv
AKFYE.csv,KAYSE.csv
AKFYE.csv,ASELS.csv
AKFYE.csv,DOHOL.csv
AKFYE.csv,KCHOL.csv
AKFYE.csv,ENKAI.csv
AKFYE.csv,BERA.csv
AKFYE.csv,AGROT.csv
AKFYE.csv,BINHO.csv
AKFYE.csv,MAVI.csv
AKFYE.csv,HALKB.csv
AKFYE.csv,ALBRK.csv
AKFYE.csv,ARDYZ.csv
AKFYE.csv,KMPUR.csv
AKFYE.csv,TTKOM.csv
AKFYE.csv,OTKAR.csv
AKFYE.csv,EUPWR.csv
AKFYE.csv,SOKM.csv
AKFYE.csv,ALARK.csv
AKFYE.csv,KORDS.csv
AKFYE.csv,TTRAK.csv
AKFYE.csv,CCOLA.csv
AKFYE.csv,YEOTK.csv
TKFEN.csv,ALFAS.csv
TKFEN.csv,CANTE.csv
TKFEN.csv,KLSER.csv
TKFEN.csv,ARCLK.csv
TKFEN.csv,MGROS.csv
TKFEN.csv,ODAS.csv
TKFEN.csv,SASA.csv
TKFEN.csv,KRDMD.csv
TKFEN.csv,AHGAZ.csv
TKFEN.csv,TOASO.csv
TKFEN.csv,AGESA.csv
TKFEN.csv,CWENE.csv
TKFEN.csv,AKBNK.csv
TKFEN.csv,AKCNS.csv
TKFEN.csv,EKGYO.csv
TKFEN.csv,ISGYO.csv
TKFEN.csv,THYAO.csv
TKFEN.csv,PGSUS.csv
TKFEN.csv,GOKNR.csv
TKFEN.csv,TSKB.csv
TKFEN.csv,ENTRA.csv
TKFEN.csv,BRYAT.csv
TKFEN.csv,DOAS.csv
TKFEN.csv,A1CAP.csv
TKFEN.csv,TAVHL.csv
TKFEN.csv,AEFES.csv
TKFEN.csv,SKBNK.csv
TKFEN.csv,SAHOL.csv
TKFEN.csv,CIMSA.csv
TKFEN.csv,ISCTR.csv
TKFEN.csv,BIOEN.csv
TKFEN.csv,ULKER.csv
TKFEN.csv,HEKTS.csv
TKFEN.csv,OYAKC.csv
TKFEN.csv,TUPRS.csv
TKFEN.csv,KONTR.csv
TKFEN.csv,BUCIM.csv
TKFEN.csv,OBAMS.csv
TKFEN.csv,FROTO.csv
TKFEN.csv,YYLGD.csv
TKFEN.csv,KZGYO.csv
TKFEN.csv,AFYON.csv
TKFEN.csv,KCAER.csv
TKFEN.csv,GWIND.csv
TKFEN.csv,ASTOR.csv
TKFEN.csv,ANSGR.csv
TKFEN.csv,ISMEN.csv
TKFEN.csv,KAYSE.csv
TKFEN.csv,ASELS.csv
TKFEN.csv,DOHOL.csv
TKFEN.csv,KCHOL.csv
TKFEN.csv,ENKAI.csv
TKFEN.csv,BERA.csv
TKFEN.csv,AGROT.csv
TKFEN.csv,BINHO.csv
TKFEN.csv,MAVI.csv
TKFEN.csv,HALKB.csv
TKFEN.csv,ALBRK.csv
TKFEN.csv,ARDYZ.csv
TKFEN.csv,KMPUR.csv
TKFEN.csv,TTKOM.csv
TKFEN.csv,OTKAR.csv
TKFEN.csv,EUPWR.csv
TKFEN.csv,SOKM.csv
TKFEN.csv,ALARK.csv
TKFEN.csv,KORDS.csv
TKFEN.csv,TTRAK.csv
TKFEN.csv,CCOLA.csv
TKFEN.csv,YEOTK.csv
ALFAS.csv,CANTE.csv
ALFAS.csv,KLSER.csv
ALFAS.csv,ARCLK.csv
ALFAS.csv,MGROS.csv
ALFAS.csv,ODAS.csv
ALFAS.csv,SASA.csv
ALFAS.csv,KRDMD.csv
ALFAS.csv,AHGAZ.csv
ALFAS.csv,TOASO.csv
ALFAS.csv,AGESA.csv
ALFAS.csv,CWENE.csv
ALFAS.csv,AKBNK.csv
ALFAS.csv,AKCNS.csv
ALFAS.csv,EKGYO.csv
ALFAS.csv,ISGYO.csv
ALFAS.csv,THYAO.csv
ALFAS.csv,PGSUS.csv
ALFAS.csv,GOKNR.csv
ALFAS.csv,TSKB.csv
ALFAS.csv,ENTRA.csv
ALFAS.csv,BRYAT.csv
ALFAS.csv,DOAS.csv
ALFAS.csv,A1CAP.csv
ALFAS.csv,TAVHL.csv
ALFAS.csv,AEFES.csv
ALFAS.csv,SKBNK.csv
ALFAS.csv,SAHOL.csv
ALFAS.csv,CIMSA.csv
ALFAS.csv,ISCTR.csv
ALFAS.csv,BIOEN.csv
ALFAS.csv,ULKER.csv
ALFAS.csv,HEKTS.csv
ALFAS.csv,OYAKC.csv
ALFAS.csv,TUPRS.csv
ALFAS.csv,KONTR.csv
ALFAS.csv,BUCIM.csv
ALFAS.csv,OBAMS.csv
ALFAS.csv,FROTO.csv
ALFAS.csv,YYLGD.csv
ALFAS.csv,KZGYO.csv
ALFAS.csv,AFYON.csv
ALFAS.csv,KCAER.csv
ALFAS.csv,GWIND.csv
ALFAS.csv,ASTOR.csv
ALFAS.csv,ANSGR.csv
ALFAS.csv,ISMEN.csv
ALFAS.csv,KAYSE.csv
ALFAS.csv,ASELS.csv
ALFAS.csv,DOHOL.csv
ALFAS.csv,KCHOL.csv
ALFAS.csv,ENKAI.csv
ALFAS.csv,BERA.csv
ALFAS.csv,AGROT.csv
ALFAS.csv,BINHO.csv
ALFAS.csv,MAVI.csv
ALFAS.csv,HALKB.csv
ALFAS.csv,ALBRK.csv
ALFAS.csv,ARDYZ.csv
ALFAS.csv,KMPUR.csv
ALFAS.csv,TTKOM.csv
ALFAS.csv,OTKAR.csv
ALFAS.csv,EUPWR.csv
ALFAS.csv,SOKM.csv
ALFAS.csv,ALARK.csv
ALFAS.csv,KORDS.csv
ALFAS.csv,TTRAK.csv
ALFAS.csv,CCOLA.csv
ALFAS.csv,YEOTK.csv
CANTE.csv,KLSER.csv
CANTE.csv,ARCLK.csv
CANTE.csv,MGROS.csv
CANTE.csv,ODAS.csv
CANTE.csv,SASA.csv
CANTE.csv,KRDMD.csv
CANTE.csv,AHGAZ.csv
CANTE.csv,TOASO.csv
CANTE.csv,AGESA.csv
CANTE.csv,CWENE.csv
CANTE.csv,AKBNK.csv
CANTE.csv,AKCNS.csv
CANTE.csv,EKGYO.csv
CANTE.csv,ISGYO.csv
CANTE.csv,THYAO.csv
CANTE.csv,PGSUS.csv
CANTE.csv,GOKNR.csv
CANTE.csv,TSKB.csv
CANTE.csv,ENTRA.csv
CANTE.csv,BRYAT.csv
CANTE.csv,DOAS.csv
CANTE.csv,A1CAP.csv
CANTE.csv,TAVHL.csv
CANTE.csv,AEFES.csv
CANTE.csv,SKBNK.csv
CANTE.csv,SAHOL.csv
CANTE.csv,CIMSA.csv
CANTE.csv,ISCTR.csv
CANTE.csv,BIOEN.csv
CANTE.csv,ULKER.csv
CANTE.csv,HEKTS.csv
CANTE.csv,OYAKC.csv
CANTE.csv,TUPRS.csv
CANTE.csv,KONTR.csv
CANTE.csv,BUCIM.csv
CANTE.csv,OBAMS.csv
CANTE.csv,FROTO.csv
CANTE.csv,YYLGD.csv
CANTE.csv,KZGYO.csv
CANTE.csv,AFYON.csv
CANTE.csv,KCAER.csv
CANTE.csv,GWIND.csv
CANTE.csv,ASTOR.csv
CANTE.csv,ANSGR.csv
CANTE.csv,ISMEN.csv
CANTE.csv,KAYSE.csv
CANTE.csv,ASELS.csv
CANTE.csv,DOHOL.csv
CANTE.csv,KCHOL.csv
CANTE.csv,ENKAI.csv
CANTE.csv,BERA.csv
CANTE.csv,AGROT.csv
CANTE.csv,BINHO.csv
CANTE.csv,MAVI.csv
CANTE.csv,HALKB.csv
CANTE.csv,ALBRK.csv
CANTE.csv,ARDYZ.csv
CANTE.csv,KMPUR.csv
CANTE.csv,TTKOM.csv
CANTE.csv,OTKAR.csv
CANTE.csv,EUPWR.csv
CANTE.csv,SOKM.csv
CANTE.csv,ALARK.csv
CANTE.csv,KORDS.csv
CANTE.csv,TTRAK.csv
CANTE.csv,CCOLA.csv
CANTE.csv,YEOTK.csv
KLSER.csv,ARCLK.csv
KLSER.csv,MGROS.csv
KLSER.csv,ODAS.csv
KLSER.csv,SASA.csv
KLSER.csv,KRDMD.csv
KLSER.csv,AHGAZ.csv
KLSER.csv,TOASO.csv
KLSER.csv,AGESA.csv
KLSER.csv,CWENE.csv
KLSER.csv,AKBNK.csv
KLSER.csv,AKCNS.csv
KLSER.csv,EKGYO.csv
KLSER.csv,ISGYO.csv
KLSER.csv,THYAO.csv
KLSER.csv,PGSUS.csv
KLSER.csv,GOKNR.csv
KLSER.csv,TSKB.csv
KLSER.csv,ENTRA.csv
KLSER.csv,BRYAT.csv
KLSER.csv,DOAS.csv
KLSER.csv,A1CAP.csv
KLSER.csv,TAVHL.csv
KLSER.csv,AEFES.csv
KLSER.csv,SKBNK.csv
KLSER.csv,SAHOL.csv
KLSER.csv,CIMSA.csv
KLSER.csv,ISCTR.csv
KLSER.csv,BIOEN.csv
KLSER.csv,ULKER.csv
KLSER.csv,HEKTS.csv
KLSER.csv,OYAKC.csv
KLSER.csv,TUPRS.csv
KLSER.csv,KONTR.csv
KLSER.csv,BUCIM.csv
KLSER.csv,OBAMS.csv
KLSER.csv,FROTO.csv
KLSER.csv,YYLGD.csv
KLSER.csv,KZGYO.csv
KLSER.csv,AFYON.csv
KLSER.csv,KCAER.csv
KLSER.csv,GWIND.csv
KLSER.csv,ASTOR.csv
KLSER.csv,ANSGR.csv
KLSER.csv,ISMEN.csv
KLSER.csv,KAYSE.csv
KLSER.csv,ASELS.csv
KLSER.csv,DOHOL.csv
KLSER.csv,KCHOL.csv
KLSER.csv,ENKAI.csv
KLSER.csv,BERA.csv
KLSER.csv,AGROT.csv
KLSER.csv,BINHO.csv
KLSER.csv,MAVI.csv
KLSER.csv,HALKB.csv
KLSER.csv,ALBRK.csv
KLSER.csv,ARDYZ.csv
KLSER.csv,KMPUR.csv
KLSER.csv,TTKOM.csv
KLSER.csv,OTKAR.csv
KLSER.csv,EUPWR.csv
KLSER.csv,SOKM.csv
KLSER.csv,ALARK.csv
KLSER.csv,KORDS.csv
KLSER.csv,TTRAK.csv
KLSER.csv,CCOLA.csv
KLSER.csv,YEOTK.csv
ARCLK.csv,MGROS.csv
ARCLK.csv,ODAS.csv
ARCLK.csv,SASA.csv
ARCLK.csv,KRDMD.csv
ARCLK.csv,AHGAZ.csv
ARCLK.csv,TOASO.csv
ARCLK.csv,AGESA.csv
ARCLK.csv,CWENE.csv
ARCLK.csv,AKBNK.csv
ARCLK.csv,AKCNS.csv
ARCLK.csv,EKGYO.csv
ARCLK.csv,ISGYO.csv
ARCLK.csv,THYAO.csv
ARCLK.csv,PGSUS.csv
ARCLK.csv,GOKNR.csv
ARCLK.csv,TSKB.csv
ARCLK.csv,ENTRA.csv
ARCLK.csv,BRYAT.csv
ARCLK.csv,DOAS.csv
ARCLK.csv,A1CAP.csv
ARCLK.csv,TAVHL.csv
ARCLK.csv,AEFES.csv
ARCLK.csv,SKBNK.csv
ARCLK.csv,SAHOL.csv
ARCLK.csv,CIMSA.csv
ARCLK.csv,ISCTR.csv
ARCLK.csv,BIOEN.csv
ARCLK.csv,ULKER.csv
ARCLK.csv,HEKTS.csv
ARCLK.csv,OYAKC.csv
ARCLK.csv,TUPRS.csv
ARCLK.csv,KONTR.csv
ARCLK.csv,BUCIM.csv
ARCLK.csv,OBAMS.csv
ARCLK.csv,FROTO.csv
ARCLK.csv,YYLGD.csv
ARCLK.csv,KZGYO.csv
ARCLK.csv,AFYON.csv
ARCLK.csv,KCAER.csv
ARCLK.csv,GWIND.csv
ARCLK.csv,ASTOR.csv
ARCLK.csv,ANSGR.csv
ARCLK.csv,ISMEN.csv
ARCLK.csv,KAYSE.csv
ARCLK.csv,ASELS.csv
ARCLK.csv,DOHOL.csv
ARCLK.csv,KCHOL.csv
ARCLK.csv,ENKAI.csv
ARCLK.csv,BERA.csv
ARCLK.csv,AGROT.csv
ARCLK.csv,BINHO.csv
ARCLK.csv,MAVI.csv
ARCLK.csv,HALKB.csv
ARCLK.csv,ALBRK.csv
ARCLK.csv,ARDYZ.csv
ARCLK.csv,KMPUR.csv
ARCLK.csv,TTKOM.csv
ARCLK.csv,OTKAR.csv
ARCLK.csv,EUPWR.csv
ARCLK.csv,SOKM.csv
ARCLK.csv,ALARK.csv
ARCLK.csv,KORDS.csv
ARCLK.csv,TTRAK.csv
ARCLK.csv,CCOLA.csv
ARCLK.csv,YEOTK.csv
MGROS.csv,ODAS.csv
MGROS.csv,SASA.csv
MGROS.csv,KRDMD.csv
MGROS.csv,AHGAZ.csv
MGROS.csv,TOASO.csv
MGROS.csv,AGESA.csv
MGROS.csv,CWENE.csv
MGROS.csv,AKBNK.csv
MGROS.csv,AKCNS.csv
MGROS.csv,EKGYO.csv
MGROS.csv,ISGYO.csv
MGROS.csv,THYAO.csv
MGROS.csv,PGSUS.csv
MGROS.csv,GOKNR.csv
MGROS.csv,TSKB.csv
MGROS.csv,ENTRA.csv
MGROS.csv,BRYAT.csv
MGROS.csv,DOAS.csv
MGROS.csv,A1CAP.csv
MGROS.csv,TAVHL.csv
MGROS.csv,AEFES.csv
MGROS.csv,SKBNK.csv
MGROS.csv,SAHOL.csv
MGROS.csv,CIMSA.csv
MGROS.csv,ISCTR.csv
MGROS.csv,BIOEN.csv
MGROS.csv,ULKER.csv
MGROS.csv,HEKTS.csv
MGROS.csv,OYAKC.csv
MGROS.csv,TUPRS.csv
MGROS.csv,KONTR.csv
MGROS.csv,BUCIM.csv
MGROS.csv,OBAMS.csv
MGROS.csv,FROTO.csv
MGROS.csv,YYLGD.csv
MGROS.csv,KZGYO.csv
MGROS.csv,AFYON.csv
MGROS.csv,KCAER.csv
MGROS.csv,GWIND.csv
MGROS.csv,ASTOR.csv
MGROS.csv,ANSGR.csv
MGROS.csv,ISMEN.csv
MGROS.csv,KAYSE.csv
MGROS.csv,ASELS.csv
MGROS.csv,DOHOL.csv
MGROS.csv,KCHOL.csv
MGROS.csv,ENKAI.csv
MGROS.csv,BERA.csv
MGROS.csv,AGROT.csv
MGROS.csv,BINHO.csv
MGROS.csv,MAVI.csv
MGROS.csv,HALKB.csv
MGROS.csv,ALBRK.csv
MGROS.csv,ARDYZ.csv
MGROS.csv,KMPUR.csv
MGROS.csv,TTKOM.csv
MGROS.csv,OTKAR.csv
MGROS.csv,EUPWR.csv
MGROS.csv,SOKM.csv
MGROS.csv,ALARK.csv
MGROS.csv,KORDS.csv
MGROS.csv,TTRAK.csv
MGROS.csv,CCOLA.csv
MGROS.csv,YEOTK.csv
ODAS.csv,SASA.csv
ODAS.csv,KRDMD.csv
ODAS.csv,AHGAZ.csv
ODAS.csv,TOASO.csv
ODAS.csv,AGESA.csv
ODAS.csv,CWENE.csv
ODAS.csv,AKBNK.csv
ODAS.csv,AKCNS.csv
ODAS.csv,EKGYO.csv
ODAS.csv,ISGYO.csv
ODAS.csv,THYAO.csv
ODAS.csv,PGSUS.csv
ODAS.csv,GOKNR.csv
ODAS.csv,TSKB.csv
ODAS.csv,ENTRA.csv
ODAS.csv,BRYAT.csv
ODAS.csv,DOAS.csv
ODAS.csv,A1CAP.csv
ODAS.csv,TAVHL.csv
ODAS.csv,AEFES.csv
ODAS.csv,SKBNK.csv
ODAS.csv,SAHOL.csv
ODAS.csv,CIMSA.csv
ODAS.csv,ISCTR.csv
ODAS.csv,BIOEN.csv
ODAS.csv,ULKER.csv
ODAS.csv,HEKTS.csv
ODAS.csv,OYAKC.csv
ODAS.csv,TUPRS.csv
ODAS.csv,KONTR.csv
ODAS.csv,BUCIM.csv
ODAS.csv,OBAMS.csv
ODAS.csv,FROTO.csv
ODAS.csv,YYLGD.csv
ODAS.csv,KZGYO.csv
ODAS.csv,AFYON.csv
ODAS.csv,KCAER.csv
ODAS.csv,GWIND.csv
ODAS.csv,ASTOR.csv
ODAS.csv,ANSGR.csv
ODAS.csv,ISMEN.csv
ODAS.csv,KAYSE.csv
ODAS.csv,ASELS.csv
ODAS.csv,DOHOL.csv
ODAS.csv,KCHOL.csv
ODAS.csv,ENKAI.csv
ODAS.csv,BERA.csv
ODAS.csv,AGROT.csv
ODAS.csv,BINHO.csv
ODAS.csv,MAVI.csv
ODAS.csv,HALKB.csv
ODAS.csv,ALBRK.csv
ODAS.csv,ARDYZ.csv
ODAS.csv,KMPUR.csv
ODAS.csv,TTKOM.csv
ODAS.csv,OTKAR.csv
ODAS.csv,EUPWR.csv
ODAS.csv,SOKM.csv
ODAS.csv,ALARK.csv
ODAS.csv,KORDS.csv
ODAS.csv,TTRAK.csv
ODAS.csv,CCOLA.csv
ODAS.csv,YEOTK.csv
SASA.csv,KRDMD.csv
SASA.csv,AHGAZ.csv
SASA.csv,TOASO.csv
SASA.csv,AGESA.csv
SASA.csv,CWENE.csv
SASA.csv,AKBNK.csv
SASA.csv,AKCNS.csv
SASA.csv,EKGYO.csv
SASA.csv,ISGYO.csv
SASA.csv,THYAO.csv
SASA.csv,PGSUS.csv
SASA.csv,GOKNR.csv
SASA.csv,TSKB.csv
SASA.csv,ENTRA.csv
SASA.csv,BRYAT.csv
SASA.csv,DOAS.csv
SASA.csv,A1CAP.csv
SASA.csv,TAVHL.csv
SASA.csv,AEFES.csv
SASA.csv,SKBNK.csv
SASA.csv,SAHOL.csv
SASA.csv,CIMSA.csv
SASA.csv,ISCTR.csv
SASA.csv,BIOEN.csv
SASA.csv,ULKER.csv
SASA.csv,HEKTS.csv
SASA.csv,OYAKC.csv
SASA.csv,TUPRS.csv
SASA.csv,KONTR.csv
SASA.csv,BUCIM.csv
SASA.csv,OBAMS.csv
SASA.csv,FROTO.csv
SASA.csv,YYLGD.csv
SASA.csv,KZGYO.csv
SASA.csv,AFYON.csv
SASA.csv,KCAER.csv
SASA.csv,GWIND.csv
SASA.csv,ASTOR.csv
SASA.csv,ANSGR.csv
SASA.csv,ISMEN.csv
SASA.csv,KAYSE.csv
SASA.csv,ASELS.csv
SASA.csv,DOHOL.csv
SASA.csv,KCHOL.csv
SASA.csv,ENKAI.csv
SASA.csv,BERA.csv
SASA.csv,AGROT.csv
SASA.csv,BINHO.csv
SASA.csv,MAVI.csv
SASA.csv,HALKB.csv
SASA.csv,ALBRK.csv
SASA.csv,ARDYZ.csv
SASA.csv,KMPUR.csv
SASA.csv,TTKOM.csv
SASA.csv,OTKAR.csv
SASA.csv,EUPWR.csv
SASA.csv,SOKM.csv
SASA.csv,ALARK.csv
SASA.csv,KORDS.csv
SASA.csv,TTRAK.csv
SASA.csv,CCOLA.csv
SASA.csv,YEOTK.csv
KRDMD.csv,AHGAZ.csv
KRDMD.csv,TOASO.csv
KRDMD.csv,AGESA.csv
KRDMD.csv,CWENE.csv
KRDMD.csv,AKBNK.csv
KRDMD.csv,AKCNS.csv
KRDMD.csv,EKGYO.csv
KRDMD.csv,ISGYO.csv
KRDMD.csv,THYAO.csv
KRDMD.csv,PGSUS.csv
KRDMD.csv,GOKNR.csv
KRDMD.csv,TSKB.csv
KRDMD.csv,ENTRA.csv
KRDMD.csv,BRYAT.csv
KRDMD.csv,DOAS.csv
KRDMD.csv,A1CAP.csv
KRDMD.csv,TAVHL.csv
KRDMD.csv,AEFES.csv
KRDMD.csv,SKBNK.csv
KRDMD.csv,SAHOL.csv
KRDMD.csv,CIMSA.csv
KRDMD.csv,ISCTR.csv
KRDMD.csv,BIOEN.csv
KRDMD.csv,ULKER.csv
KRDMD.csv,HEKTS.csv
KRDMD.csv,OYAKC.csv
KRDMD.csv,TUPRS.csv
KRDMD.csv,KONTR.csv
KRDMD.csv,BUCIM.csv
KRDMD.csv,OBAMS.csv
KRDMD.csv,FROTO.csv
KRDMD.csv,YYLGD.csv
KRDMD.csv,KZGYO.csv
KRDMD.csv,AFYON.csv
KRDMD.csv,KCAER.csv
KRDMD.csv,GWIND.csv
KRDMD.csv,ASTOR.csv
KRDMD.csv,ANSGR.csv
KRDMD.csv,ISMEN.csv
KRDMD.csv,KAYSE.csv
KRDMD.csv,ASELS.csv
KRDMD.csv,DOHOL.csv
KRDMD.csv,KCHOL.csv
KRDMD.csv,ENKAI.csv
KRDMD.csv,BERA.csv
KRDMD.csv,AGROT.csv
KRDMD.csv,BINHO.csv
KRDMD.csv,MAVI.csv
KRDMD.csv,HALKB.csv
KRDMD.csv,ALBRK.csv
KRDMD.csv,ARDYZ.csv
KRDMD.csv,KMPUR.csv
KRDMD.csv,TTKOM.csv
KRDMD.csv,OTKAR.csv
KRDMD.csv,EUPWR.csv
KRDMD.csv,SOKM.csv
KRDMD.csv,ALARK.csv
KRDMD.csv,KORDS.csv
KRDMD.csv,TTRAK.csv
KRDMD.csv,CCOLA.csv
KRDMD.csv,YEOTK.csv
AHGAZ.csv,TOASO.csv
AHGAZ.csv,AGESA.csv
AHGAZ.csv,CWENE.csv
AHGAZ.csv,AKBNK.csv
AHGAZ.csv,AKCNS.csv
AHGAZ.csv,EKGYO.csv
AHGAZ.csv,ISGYO.csv
AHGAZ.csv,THYAO.csv
AHGAZ.csv,PGSUS.csv
AHGAZ.csv,GOKNR.csv
AHGAZ.csv,TSKB.csv
AHGAZ.csv,ENTRA.csv
AHGAZ.csv,BRYAT.csv
AHGAZ.csv,DOAS.csv
AHGAZ.csv,A1CAP.csv
AHGAZ.csv,TAVHL.csv
AHGAZ.csv,AEFES.csv
AHGAZ.csv,SKBNK.csv
AHGAZ.csv,SAHOL.csv
AHGAZ.csv,CIMSA.csv
AHGAZ.csv,ISCTR.csv
AHGAZ.csv,BIOEN.csv
AHGAZ.csv,ULKER.csv
AHGAZ.csv,HEKTS.csv
AHGAZ.csv,OYAKC.csv
AHGAZ.csv,TUPRS.csv
AHGAZ.csv,KONTR.csv
AHGAZ.csv,BUCIM.csv
AHGAZ.csv,OBAMS.csv
AHGAZ.csv,FROTO.csv
AHGAZ.csv,YYLGD.csv
AHGAZ.csv,KZGYO.csv
AHGAZ.csv,AFYON.csv
AHGAZ.csv,KCAER.csv
AHGAZ.csv,GWIND.csv
AHGAZ.csv,ASTOR.csv
AHGAZ.csv,ANSGR.csv
AHGAZ.csv,ISMEN.csv
AHGAZ.csv,KAYSE.csv
AHGAZ.csv,ASELS.csv
AHGAZ.csv,DOHOL.csv
AHGAZ.csv,KCHOL.csv
AHGAZ.csv,ENKAI.csv
AHGAZ.csv,BERA.csv
AHGAZ.csv,AGROT.csv
AHGAZ.csv,BINHO.csv
AHGAZ.csv,MAVI.csv
AHGAZ.csv,HALKB.csv
AHGAZ.csv,ALBRK.csv
AHGAZ.csv,ARDYZ.csv
AHGAZ.csv,KMPUR.csv
AHGAZ.csv,TTKOM.csv
AHGAZ.csv,OTKAR.csv
AHGAZ.csv,EUPWR.csv
AHGAZ.csv,SOKM.csv
AHGAZ.csv,ALARK.csv
AHGAZ.csv,KORDS.csv
AHGAZ.csv,TTRAK.csv
AHGAZ.csv,CCOLA.csv
AHGAZ.csv,YEOTK.csv
TOASO.csv,AGESA.csv
TOASO.csv,CWENE.csv
TOASO.csv,AKBNK.csv
TOASO.csv,AKCNS.csv
TOASO.csv,EKGYO.csv
TOASO.csv,ISGYO.csv
TOASO.csv,THYAO.csv
TOASO.csv,PGSUS.csv
TOASO.csv,GOKNR.csv
TOASO.csv,TSKB.csv
TOASO.csv,ENTRA.csv
TOASO.csv,BRYAT.csv
TOASO.csv,DOAS.csv
TOASO.csv,A1CAP.csv
TOASO.csv,TAVHL.csv
TOASO.csv,AEFES.csv
TOASO.csv,SKBNK.csv
TOASO.csv,SAHOL.csv
TOASO.csv,CIMSA.csv
TOASO.csv,ISCTR.csv
TOASO.csv,BIOEN.csv
TOASO.csv,ULKER.csv
TOASO.csv,HEKTS.csv
TOASO.csv,OYAKC.csv
TOASO.csv,TUPRS.csv
TOASO.csv,KONTR.csv
TOASO.csv,BUCIM.csv
TOASO.csv,OBAMS.csv
TOASO.csv,FROTO.csv
TOASO.csv,YYLGD.csv
TOASO.csv,KZGYO.csv
TOASO.csv,AFYON.csv
TOASO.csv,KCAER.csv
TOASO.csv,GWIND.csv
TOASO.csv,ASTOR.csv
TOASO.csv,ANSGR.csv
TOASO.csv,ISMEN.csv
TOASO.csv,KAYSE.csv
TOASO.csv,ASELS.csv
TOASO.csv,DOHOL.csv
TOASO.csv,KCHOL.csv
TOASO.csv,ENKAI.csv
TOASO.csv,BERA.csv
TOASO.csv,AGROT.csv
